[SEQ] ALGO=pso RUN=26 at Sat Jun  6 11:32:53 PM +03 2026
[2026-06-06 23:32:54] [SEQ] [INFO] Tek kosu: pso/run_026, seed=588509
[2026-06-06 23:32:54] [SEQ] [INFO]   Fixed DWT: wavelet=sym6, level=3, mode=zero
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] [SEQUENTIAL] wavelet=sym6, level=3, mode=zero sabit
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] [SEQUENTIAL] Arama boyutu: 6D (BiLSTM only)
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] OPTIMIZER: PSO
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] DB: sequential_runs/pso_seq/run_026/pso_running.db
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] Seed: 588509
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-06 23:33:03] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-06 23:33:03] [OPT.PSO] [INFO] Yeni PSO çalışması başlatıldı | Seed: 588509 | Pop: 40 | MaxIter: 50
[2026-06-06 23:33:03] [OPT.PSO] [INFO] ============================================================
[2026-06-06 23:33:03] [OPT.PSO] [INFO] PSO OPTIMIZASYONU
[2026-06-06 23:33:03] [OPT.PSO] [INFO] ============================================================
[2026-06-06 23:33:03] [OPT.PSO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 588509 | Mode: joint
[2026-06-06 23:33:03] [OPT.PSO] [INFO] Algo params: {'w_start': 0.9, 'w_end': 0.4, 'c1': 2.0, 'c2': 2.0, 'v_max': 0.2}
[2026-06-06 23:33:03] [OPT.PSO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 0 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=80 | hidden=122 | layers=2 | dropout=0.078 | lr=0.00686 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 1 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=90 | hidden=114 | layers=4 | dropout=0.005 | lr=0.00083 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 2 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=48 | hidden=105 | layers=4 | dropout=0.484 | lr=0.00107 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 3 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=38 | hidden=169 | layers=1 | dropout=0.218 | lr=0.00033 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 4 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=27 | hidden=179 | layers=1 | dropout=0.377 | lr=0.00049 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 5 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=29 | hidden=86 | layers=4 | dropout=0.110 | lr=0.00456 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 7 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=67 | hidden=143 | layers=3 | dropout=0.227 | lr=0.00153 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 6 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=94 | hidden=160 | layers=4 | dropout=0.463 | lr=0.00057 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 10 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=32 | hidden=48 | layers=3 | dropout=0.178 | lr=0.00087 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 8 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=48 | hidden=137 | layers=4 | dropout=0.013 | lr=0.00024 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 9 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=42 | hidden=110 | layers=1 | dropout=0.409 | lr=0.00011 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 11 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=82 | hidden=36 | layers=1 | dropout=0.183 | lr=0.00020 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 12 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=74 | hidden=153 | layers=1 | dropout=0.325 | lr=0.00068 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 13 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=30 | hidden=59 | layers=3 | dropout=0.080 | lr=0.00158 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 14 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=76 | hidden=154 | layers=4 | dropout=0.265 | lr=0.00452 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 15 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=25 | hidden=161 | layers=3 | dropout=0.374 | lr=0.00052 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 16 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=73 | hidden=78 | layers=1 | dropout=0.498 | lr=0.00157 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 17 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=84 | hidden=120 | layers=4 | dropout=0.277 | lr=0.00060 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 18 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=83 | hidden=204 | layers=3 | dropout=0.489 | lr=0.00126 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 20 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=37 | hidden=40 | layers=3 | dropout=0.094 | lr=0.00308 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 19 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=76 | hidden=80 | layers=1 | dropout=0.139 | lr=0.00429 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 21 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=63 | hidden=91 | layers=4 | dropout=0.268 | lr=0.00461 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 22 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=49 | hidden=65 | layers=1 | dropout=0.303 | lr=0.00275 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 23 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=65 | hidden=180 | layers=4 | dropout=0.482 | lr=0.00018 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 25 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=50 | hidden=230 | layers=3 | dropout=0.225 | lr=0.00012 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 26 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=62 | hidden=112 | layers=1 | dropout=0.076 | lr=0.00102 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 24 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=50 | hidden=162 | layers=1 | dropout=0.225 | lr=0.00019 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 27 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=36 | hidden=198 | layers=4 | dropout=0.134 | lr=0.00180 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 28 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=73 | hidden=240 | layers=2 | dropout=0.352 | lr=0.00017 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 29 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=81 | hidden=43 | layers=4 | dropout=0.460 | lr=0.00425 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 30 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=37 | hidden=51 | layers=2 | dropout=0.008 | lr=0.00209 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-06 23:33:09] [INFO]  i:T-0 | ind 31 (I) | wavelet=sym6 | level=3 | mode=zero | look_back=92 | hidden=84 | layers=2 | dropout=0.401 | lr=0.00023 | batch=128 | ablation[dwt=True, bi=True]
